Latitude,Longitude,Cluster
37.62934334628815,-121.27622190265576,0
37.668402973911476,-121.28335731799254,0
37.628119361074155,-121.23710584413715,0
37.61481381024509,-121.23111224685522,0
37.573356664374955,-121.14514672809312,0
37.61785662233361,-121.26634390258782,0
37.60346101151229,-121.19862726039032,0
37.59619586460902,-121.27240898700002,0
37.609925065407225,-121.24091115712953,0
37.60712093869145,-121.35615054615467,0
37.61615014744903,-121.16602416908209,0
37.599377350082555,-121.177256936153,0
37.575641323146954,-121.33576237969386,0
37.56475476293238,-121.38740744652463,0
37.57537116206598,-121.24646884932399,0
37.62896808375373,-121.2455004496591,0
37.58083934776103,-121.21041119984834,0
37.55703278548673,-121.18392324283317,0
37.585536057774306,-121.17506475779456,0
37.58267404727496,-121.22992694871442,0
37.61325043527688,-121.29365137732418,0
37.649920377210364,-121.2189764493554,0
37.574644482156906,-121.34483039641897,0
37.61332643324264,-121.19284404335826,0
37.55104510593981,-121.2223439189187,0
37.627866185358805,-121.20245627333978,0
37.63303673234704,-121.25368282485897,0
37.61691833224758,-121.28295746017575,0
37.58434713949028,-121.11596021886501,0
37.56267973131402,-121.19832928766158,0
37.6058696747263,-121.27068632154555,0
37.643565817228776,-121.29035853927466,0
37.609238975143015,-121.20907599877566,0
37.59261318451623,-121.09274802601935,0
37.63325590391054,-121.2303370544661,0
37.635093860026316,-121.23341316602777,0
37.621018600066215,-121.32355684149394,0
37.594332435902,-121.2672666327618,0
37.59734591797873,-121.24884883737765,0
37.62321499516655,-121.19744825950812,0
37.5448170312272,-121.13930794869957,0
37.58658892068816,-121.16398558452684,0
37.61810766493777,-121.25034976204047,0
37.55751578716537,-121.26538044037368,0
37.59235053628714,-121.29791204717212,0
37.608415284848185,-121.30654560054946,0
37.649948058003744,-121.26562316356447,0
37.61539951661689,-121.36172830603522,0
37.58191669450836,-121.30867834697298,0
37.593583124292465,-121.19998698698205,0
37.57506087943795,-121.2403006376189,0
37.59664523701554,-121.191174090073,0
37.59513459247665,-121.31201475323685,0
37.60569248194286,-121.35101656563151,0
37.64414402681004,-121.27070519096601,0
37.56904827471372,-121.27062808008893,0
37.57635871116983,-121.28403948033227,0
37.56403387900287,-121.31028303503724,0
37.62884019482633,-121.33305983259132,0
37.608352280256284,-121.17340841264013,0
37.63105696608994,-121.17794721581471,0
37.57457656274892,-121.16015343238259,0
37.62324163931758,-121.13423391494085,0
37.55450937763946,-121.2590168611671,0
37.650384165348854,-121.28822248578399,0
37.64334950939225,-121.14840897970119,0
37.60318578459233,-121.25947836628514,0
37.60640341506343,-121.25736396770408,0
37.61333088727313,-121.1820549400628,0
37.60820850155009,-121.40409820860063,0
37.610135263953886,-121.20234899168855,0
37.60773508655737,-121.26379563747314,0
37.60408512833966,-121.39735502234106,0
37.62480567753771,-121.23120301374281,0
37.60040187572808,-121.201173485252,0
37.60444130092743,-121.23756497793806,0
37.621988025346695,-121.21130455144318,0
37.628972685793585,-121.31141387198504,0
37.58561534117519,-121.29821021027401,0
37.58258195700136,-121.16177070398409,0
37.58959384523901,-121.21725028726678,0
37.561035170140784,-121.17904344564708,0
37.60152300866747,-121.2407632504806,0
37.57326728380216,-121.16046608447542,0
37.6153700261588,-121.19294232430508,0
37.60601623517796,-121.25337762369357,0
37.605316345083104,-121.28955302587595,0
37.567046130953145,-121.27195347753906,0
37.61014490753816,-121.15213127674403,0
37.54785186185893,-121.25759250358497,0
37.596167595394355,-121.20423864522671,0
37.560605766499854,-121.24440710459395,0
37.55288920181311,-121.10767446364284,0
37.603534431895575,-121.12747013786242,0
37.59076741671217,-121.19187501067012,0
37.584964381320034,-121.27301532581355,0
37.608149621358756,-121.1324302884485,0
37.63225715917247,-121.29476690789348,0
37.56344725642077,-121.29307117756781,0
37.59925592560493,-121.32510526887958,0
37.578152063066526,-121.29465931045368,0
37.604514608061976,-121.15604948571311,0
37.639699946453426,-121.30762660633803,0
37.58744754164744,-121.2771367674822,0
37.59227609865834,-121.27429814462685,0
37.58081842045388,-121.36039202569788,0
37.54739475242898,-121.23826814272343,0
37.64939149265649,-121.20102877326971,0
37.59865970787474,-121.27281803752743,0
37.63231263957737,-121.25368775706714,0
37.58973980779677,-121.23987755088642,0
37.59255446139955,-121.23385431533612,0
37.64378443673191,-121.1629589285214,0
37.55836526369429,-121.27086416956779,0
37.59203667064623,-121.28537501017048,0
37.60398343659157,-121.18660898592925,0
37.574971471392686,-121.23181053094129,0
37.63252327355199,-121.26963924085054,0
37.629647023483074,-121.2207285138728,0
37.60889186164073,-121.18321358788158,0
37.55635849732002,-121.2097496026141,0
37.593668530306246,-121.33038849129764,0
37.59668138745607,-121.29386934164665,0
37.603706925232714,-121.13866242613166,0
37.61224626294289,-121.14735252828628,0
37.61023994549018,-121.13493328143116,0
37.61547565981398,-121.22436596019271,0
37.605117926023446,-121.20852235874118,0
37.601681813217084,-121.31317813706183,0
37.53321837486683,-121.34556359340198,0
37.58783032703875,-121.31187140875586,0
37.61445681514009,-121.32079354250014,0
37.60274863438388,-121.16647583030918,0
37.5841966994746,-121.33614029528484,0
37.60235278001076,-121.39326959539872,0
37.553894009227854,-121.32288345489643,0
37.61118670549551,-121.27506178749553,0
37.627712102646576,-121.22605916453169,0
37.574307858645405,-121.26312160115712,0
37.59207514267061,-121.30064285629949,0
37.61825097997192,-121.27572416769559,0
37.59038637692935,-121.2868126120136,0
37.64492550607449,-121.23557158465044,0
37.59824874366698,-121.25662917237356,0
37.605432843081566,-121.26559896982768,0
37.582700006158866,-121.25926538861559,0
37.54865320468865,-121.35479193745141,0
37.61442784843085,-121.22773970446427,0
37.60231969462097,-121.31469927517732,0
37.63041506281094,-121.32236578345317,0
37.628923749043324,-121.2893873793294,0
37.605165382959726,-121.2130000944768,0
37.65157275138397,-121.1908171509626,0
37.61833690706601,-121.17205602685422,0
37.580964425475095,-121.24577276340393,0
37.60985974883285,-121.3032861413949,0
37.62908816861084,-121.24394797942625,0
37.58156618508435,-121.30116427060207,0
37.606192470354586,-121.30278781194234,0
37.576523733006916,-121.18557985468802,0
37.649711499619215,-121.04670233220763,0
37.582811881689544,-121.39557260979947,0
37.59626640053452,-121.18512894097728,0
37.60139009231153,-121.25092250872638,0
37.58783708842506,-121.3240655078292,0
37.62784125368885,-121.29123467033482,0
37.59019364261655,-121.20116967077907,0
37.571679505883395,-121.27025148533288,0
37.577927415069965,-121.30904560843436,0
37.60029135590089,-121.26182286537444,0
37.659736753314874,-121.08980756864536,0
37.592895935882915,-121.23978416258662,0
37.63577808770085,-121.20371526482506,0
37.605326994226075,-121.20762884393223,0
37.560176135415,-121.24753745609101,0
37.61002809930561,-121.26332837724817,0
37.5439061234046,-121.18000833887207,0
37.64327278266673,-121.18390054261755,0
37.59357967677225,-121.23810314219585,0
37.57503350593884,-121.13458790210301,0
37.57494064721993,-121.20524598989633,0
37.612916688616636,-121.29991501133135,0
37.58873744956004,-121.27294642124028,0
37.59120015599818,-121.27575107822047,0
37.59108485665956,-121.21130422359674,0
37.566260111603036,-121.32074916146456,0
37.639844743478605,-121.28343529068938,0
37.560563591492475,-121.21169951421504,0
37.604214441943626,-121.20259107351029,0
37.59471873961719,-121.25992887819163,0
37.593771044564264,-121.2343170174438,0
37.595035965069364,-121.1651863699911,0
37.56304288605019,-121.19740934037148,0
37.62492529235564,-121.3107573954674,0
37.618872180795776,-121.15238517451183,0
37.63529712713893,-121.21620195568164,0
37.577478472603026,-121.23015232561295,0
37.57640892466851,-121.29365928828415,0
37.60228797292132,-121.2812177718906,0
37.57757620865752,-121.16766369305834,0
37.585507474874134,-121.29446085024809,0
37.60750223071812,-121.25550027364385,0
37.61199909337981,-121.26065809872729,0
37.5935118456683,-121.27451350499751,0
37.590116763287675,-121.30438827528171,0
37.584033302124695,-121.32258851731048,0
37.590001223312,-121.227186018667,0
37.61609250345022,-121.27833578414742,0
37.590504247497265,-121.31479458502146,0
37.578994130082954,-121.29274616560173,0
37.59788406677964,-121.25300004163286,0
37.60912154326941,-121.26699041319668,0
37.639925074794945,-121.27470950928189,0
37.5781086894322,-121.27507652759816,0
37.55010545075971,-121.23508103467569,0
37.59193454006641,-121.24346662113062,0
37.55790555129505,-121.31465509559365,0
37.61561775923324,-121.26007569170727,0
37.60951378246202,-121.14555454138308,0
37.61955604655828,-121.25027353362651,0
37.59631302148595,-121.10109707250204,0
37.59338625992068,-121.18474277347673,0
37.605457910743155,-121.27810654072819,0
37.60146545060583,-121.32699156870261,0
37.58163678017307,-121.17038632010706,0
37.55427732701331,-121.10114211615463,0
37.56602693338469,-121.13095632093271,0
37.63206451642017,-121.19740761574808,0
37.6006940779335,-121.02423807004008,0
37.65209714194434,-121.23895646465775,0
37.56667929826286,-121.30630813782402,0
37.58619587186448,-121.31278820591571,0
37.60750617667902,-121.22325900769424,0
37.64310042565291,-121.29103241239451,0
37.60892679396717,-121.2809922589825,0
37.6227945862173,-121.21645629066577,0
37.59896371085173,-121.21877952997731,0
37.596814078508004,-121.30272481613152,0
37.637117118458114,-121.18794553995085,0
37.61438694261919,-121.22170512398924,0
37.59991863861947,-121.22876177839032,0
37.64388334237047,-121.211005708349,0
37.59486797219554,-121.25790254139854,0
37.59838619043539,-121.26678600072322,0
37.62057232438155,-121.28872719796266,0
37.593473150817715,-121.24169837475304,0
37.60072162460633,-121.23846203345512,0
37.5604570109147,-121.24576922864742,0
37.57663967427422,-121.21177280978632,0
37.61825858894398,-121.39821397771235,0
37.58629196903877,-121.27301512009683,0
37.60784939930982,-121.24745040092667,0
37.634544348222505,-121.23985037646422,0
37.60175654742599,-121.34045541265291,0
37.59132496653871,-121.23462430662408,0
37.59425682468899,-121.24675432256541,0
37.56865992167738,-121.21475815067606,0
37.600742464754745,-121.23972506083616,0
37.57900648806188,-121.27291934885919,0
37.59836212638296,-121.27907737957011,0
37.60205800691419,-121.19298094944243,0
37.598716642672805,-121.21666346431202,0
37.58842146365755,-121.23474451504052,0
37.62924698441768,-121.19776492711947,0
37.552061389867774,-121.1726053136693,0
37.59290919338841,-121.17354157910724,0
37.62800172560082,-121.1803503523587,0
37.585637577567816,-121.26606858539104,0
37.62200405157879,-121.27925888120095,0
37.61057083284188,-121.33025290081224,0
37.57679848790677,-121.25917848573253,0
37.591004675571966,-121.25412758009581,0
37.614080959485484,-121.21524720089673,0
37.57837906543829,-121.31935615978882,0
37.615125534114135,-121.3458827232438,0
37.603782232332414,-121.25596762361822,0
37.57741190253756,-121.26338197519927,0
37.567606390679536,-121.29985847319458,0
37.59238647866775,-121.23458064924004,0
37.59926120747022,-121.39405494965182,0
37.6563971679486,-121.1649915477955,0
37.64411333712465,-121.26907672254531,0
37.62211283302663,-121.28577240950223,0
37.592672545462854,-121.26958456724262,0
37.562758752282456,-121.22991511520992,0
37.5923673330533,-121.2953824774791,0
37.566455701107266,-121.21555201799781,0
37.57352901825953,-121.17689233410356,0
37.60842195086877,-121.37409764965409,0
37.5963265383089,-121.24396197809614,0
37.59657915912645,-121.2903449471041,0
37.595805678400325,-121.31129771498831,0
37.597181826193,-121.27228836969945,0
37.59093500284784,-121.19798127979146,0
37.60034753821478,-121.2749331352705,0
37.637079354818084,-121.34852402061107,0
37.57910605504962,-121.38293262865785,0
37.611774177899946,-121.31902138599811,0
37.61400759438822,-121.23047044638399,0
37.60747473423,-121.31210062100376,0
37.567843210730544,-121.21573685287304,0
37.58503621082707,-121.185580194874,0
37.67200549228583,-121.31080506201215,0
37.63739455967575,-121.29602376213424,0
37.635924155032114,-121.30863776773931,0
37.63621153656311,-121.2264096234637,0
37.58706263675071,-121.32485480514205,0
37.57990427067999,-121.21547826355392,0
37.65803539487952,-121.2845892840506,0
37.6339454942291,-121.22935445863399,0
37.60375088000819,-121.13018000821228,0
37.580330043628905,-121.26569864597268,0
37.605438649989026,-121.18740008512282,0
37.5942186818136,-121.34306613752157,0
37.581119407252956,-121.22361332612482,0
37.58475463997969,-121.29347523300711,0
37.62793045798536,-121.25513784107761,0
37.609791584731134,-121.25556591168798,0
37.61343743556356,-121.28227584617571,0
37.62244237794403,-121.2908043820765,0
37.60609535320391,-121.26407604877576,0
37.59139466586215,-121.26139070357348,0
37.59358012953125,-121.29506218830115,0
37.62516180619082,-121.29796627847236,0
37.587903629136136,-121.18251114078801,0
37.55741437731945,-121.09869339400107,0
37.62068095046634,-121.29704165158745,0
37.58304312347257,-121.22849541957886,0
37.584951399616244,-121.1805124501939,0
37.61136961363599,-121.22779377031786,0
37.59440309971382,-121.21304915284584,0
37.58914840081757,-121.16551819394871,0
37.61836629933445,-121.26473495673348,0
37.643700127961246,-121.30703254180652,0
37.54740225269262,-121.21367238364373,0
37.62341540408591,-121.21153109063046,0
37.639840651074024,-121.22242608950403,0
37.612138896740646,-121.2687248740069,0
37.60148811967847,-121.22614806418449,0
37.61048368863729,-121.32905678711698,0
37.611872522070854,-121.09838995830218,0
37.59402737084925,-121.27625334222428,0
37.5901583064362,-121.23419520213294,0
37.56992912652058,-121.20333260264852,0
37.62140784250798,-121.35209573042138,0
37.59875753468799,-121.31645644545567,0
37.60085123949083,-121.2114122613077,0
37.624108221413834,-121.27025684779481,0
37.59686788751234,-121.2939378454094,0
37.620942782756686,-121.1216163425775,0
37.642659395135176,-121.30407216459898,0
37.594561956665345,-121.34575680207648,0
37.566741445162265,-121.25547384578898,0
37.595260908671676,-121.23422360332926,0
37.52814402425708,-121.24937404360917,0
37.61624107554649,-121.1759605940392,0
37.600910582131654,-121.2933575340051,0
37.61165845243632,-121.30434440621977,0
37.62198831433526,-121.23066192264103,0
37.623261132910926,-121.38281398355623,0
37.546368600356374,-121.32139100108594,0
37.63141976108963,-121.20966138328312,0
37.576855993003065,-121.39101761860515,0
37.58574968758369,-121.22900785055856,0
37.634697011448324,-121.28186394839175,0
37.59792647193257,-121.23107942342082,0
37.56181219363955,-121.3438175642421,0
37.59981721157926,-121.08630352896296,0
37.61792660171518,-121.27197761269089,0
37.6320113001785,-121.31690720555126,0
37.58568444023129,-121.33820358206968,0
37.643736005444296,-121.29119770038784,0
37.62130311985691,-121.2518125758915,0
37.576484526571214,-121.24070416900804,0
37.61002357375426,-121.30903794093913,0
37.63366861954283,-121.19470171928141,0
37.61173899637906,-121.26331769637314,0
37.57776297030414,-121.31811342463281,0
37.64152772041093,-121.31733394093622,0
37.62391364689572,-121.2745045997975,0
37.56928429319867,-121.29986619649887,0
37.58486504829507,-121.28869599745107,0
37.606876721582786,-121.29066363383431,0
37.569422234172066,-121.21679395708041,0
37.59152707986994,-121.15691609191437,0
37.60083309413367,-121.29328476950383,0
37.585076616117625,-121.31407490449988,0
37.62335642983628,-121.3453585042735,0
37.64665191059733,-121.28697251321566,0
37.60910551095223,-121.20556913044355,0
37.58680279283907,-121.14799487866966,0
37.59827684934598,-121.2936774404843,0
37.59153082399188,-121.3434860952839,0
37.62826161908348,-121.28874490495485,0
37.59855889976771,-121.23168142269245,0
37.55620158844828,-121.29894890924028,0
37.59715873378428,-121.24105503123829,0
37.60844971167798,-121.19060468382061,0
37.55904836384741,-121.19681152697629,0
37.59430347742159,-121.10565832075889,0
37.62987375110474,-121.33477967654932,0
37.614770241879526,-121.2103201873853,0
37.600809630466145,-121.32228207372246,0
37.60317437324309,-121.15807102744849,0
37.60446059389978,-121.33667548229892,0
37.60354561442934,-121.34081892414555,0
37.65016344339267,-121.3844480912956,0
37.632833963661454,-121.32634969211936,0
37.58898228158107,-121.18739816325245,0
37.5634990962067,-121.30532948151374,0
37.560861917893476,-121.26583438444854,0
37.56540950194287,-121.22934468376272,0
37.614484513043145,-121.28257549896315,0
37.575347084592785,-121.3452899343551,0
37.62151698768575,-121.27023725954977,0
37.55085528783871,-121.23787992506472,0
37.632177719957696,-121.22464164186711,0
37.606193893196995,-121.26009504592803,0
37.57786522394652,-121.27100654288829,0
37.6428424775868,-121.2385237668078,0
37.576861018359324,-121.16081091470276,0
37.59145828331206,-121.37358981265446,0
37.6305832058123,-121.30012498222962,0
37.63447792719172,-121.20471581917917,0
37.57651778236379,-121.3022755515802,0
37.60108175690429,-121.29623321920259,0
37.59873729705593,-121.26201148602442,0
37.655029606482174,-121.13819758890844,0
37.59333928727812,-121.20134388713664,0
37.58454853875293,-121.263905236692,0
37.613019040707016,-121.28730807871301,0
37.606629893222234,-121.21148998793343,0
37.60293853474615,-121.12691096594831,0
37.63304320006957,-121.34853026206927,0
37.60825790295856,-121.26730148443045,0
37.55744962588889,-121.1696006062349,0
37.617792304036726,-121.09136939498227,0
37.61027336260695,-121.33338142893069,0
37.65207302230858,-121.26056184488799,0
37.59955404566667,-121.38781486029656,0
37.592934785120704,-121.1803872821179,0
37.602186974331794,-121.44488907458718,0
37.599079365197966,-121.28699177935628,0
37.57591253052021,-121.18124694495205,0
37.590556375649705,-121.16919288586041,0
37.60765893794593,-121.2421950541186,0
37.5609746823584,-121.21688397924402,0
37.59621963997381,-121.14962321131722,0
37.61415519893093,-121.1764421275767,0
37.60839826939918,-121.15343409180585,0
37.56287454863227,-121.2592316078456,0
37.59912030692539,-121.30195929741072,0
37.58325465925997,-121.25339888291595,0
37.594857163469165,-121.25916324998389,0
37.59022033369095,-121.20264196044117,0
37.58769292501221,-121.22319827300291,0
37.56821646096971,-121.2007603294562,0
37.60422988760131,-121.25708552924354,0
37.61690222297612,-121.38200241483337,0
37.624645431849295,-121.15738961112083,0
37.635010269923654,-121.21087013737377,0
37.63745585972793,-121.28788411814686,0
37.61085216173603,-121.26496053735652,0
37.60678865233957,-121.23614138425279,0
37.6277060096994,-121.27616763772029,0
37.587034018290936,-121.29740242862253,0
37.62915966296009,-121.0418911462178,0
37.64808542024924,-121.28766976013806,0
37.579269903127845,-121.18685594220852,0
37.562152212892656,-121.24897454084886,0
37.59682058215428,-121.27337101895203,0
37.60466067498392,-121.23572176481773,0
37.562558883849405,-121.26602549565682,0
37.59075168300882,-121.25248835568591,0
37.60790471313555,-121.2378353899443,0
37.56703997040483,-121.2847675090737,0
37.60467437443481,-121.2400823449156,0
37.623871220969626,-121.18461105986974,0
37.59830533683254,-121.1878575334883,0
37.58682449047886,-121.25878459027517,0
37.61041783770476,-121.15323142465182,0
37.61680561021592,-121.36863110270122,0
37.59082750738424,-121.24242382786032,0
37.61337145300496,-121.23917562817851,0
37.61961699880927,-121.3290433129521,0
37.6068611577251,-121.17719523464868,0
37.574037811736154,-121.16746550349384,0
37.59650925483392,-121.20374531776564,0
37.587721552973946,-121.21007627608863,0
37.63563402815584,-121.18386000586031,0
37.603205951976356,-121.23811894169873,0
37.59144379008003,-121.11862607382719,0
37.606122405880754,-121.22484355596941,0
37.603696885686354,-121.30226409080721,0
37.56287754053228,-121.19952773138742,0
37.62058498001673,-121.16725177666262,0
37.58555875321407,-121.24805905740709,0
37.6315456025757,-121.19848333580818,0
37.57192416404099,-121.32785234711467,0
37.59059348412337,-121.21858454601836,0
37.606628144334536,-121.22290247599668,0
37.61174702522609,-121.29139751319866,0
37.60239514030017,-121.36134918403958,0
37.613536708089285,-121.22513710571965,0
37.61495220241481,-121.25522589865844,0
37.578289366283286,-121.31332116712234,0
37.60475910431516,-121.22501482235866,0
37.620615022831096,-121.27362931715922,0
37.646404549851695,-121.28752413322813,0
37.58651733951983,-121.17711616017426,0
37.55883038265332,-121.29896496141315,0
37.61312447561679,-121.30054753055894,0
37.60948984506343,-121.23640242133173,0
37.59686086966087,-121.16564552105321,0
37.59329562135214,-121.28080753889029,0
37.600245217146195,-121.20483680991083,0
37.538370268240286,-121.25533278169372,0
37.60667391435347,-121.15347869844953,0
37.61298017783232,-121.19173231257506,0
37.639820186062025,-121.24573363407528,0
37.61197317186029,-121.33101971976127,0
37.57737454760386,-121.21891013300177,0
37.55516061453132,-121.38940491530391,0
37.62498448102485,-121.21447984751556,0
37.59081065293263,-121.24050478710194,0
37.59211361569213,-121.21343896735148,0
37.58067607000887,-121.26541127625735,0
37.61325719890603,-121.25815854321779,0
37.65270162231811,-121.16095780362735,0
37.60702824735998,-121.25259268583285,0
37.56126937229864,-121.3326874956018,0
37.61538608995724,-121.25334236466018,0
37.618797829057385,-121.1441803683082,0
37.604730489583865,-121.35533613923704,0
37.59075214012588,-121.13833929258575,0
37.59406506497535,-121.1711910120791,0
37.62494081540406,-121.24068050355176,0
37.61510053358045,-121.23822383597847,0
37.62448218536422,-121.22496403173825,0
37.65810556041877,-121.28540348914487,0
37.55781028999203,-121.26075241857185,0
37.58926425846458,-121.29723154614699,0
37.62801179163918,-121.27822406824468,0
37.61501553522095,-121.2447357648958,0
37.61893435301629,-121.32159541113107,0
37.5563130750852,-121.28785996099795,0
37.62463751462687,-121.2002238415325,0
37.627205652186916,-121.20339334519129,0
37.599995193419154,-121.30070176350581,0
37.584633556509765,-121.30476553096096,0
37.643048780779544,-121.34597389384874,0
37.60511091641507,-121.18806445969484,0
37.60137268525345,-121.23913481238995,0
37.5835342012464,-121.20360697738681,0
37.58665101189152,-121.25645927457771,0
37.66231204168113,-121.19395604714141,0
37.623789663739146,-121.14536011983529,0
37.571910659731074,-121.17642010573128,0
37.59776655909256,-121.23553629016912,0
37.56582699417928,-121.24503558059499,0
37.5949271274151,-121.19851382840243,0
37.57142025989266,-121.30061677621589,0
37.618956905559415,-121.24681307983016,0
37.601721202318636,-121.25044118550487,0
37.60878575219807,-121.25872167389304,0
37.604958540094884,-121.20749641589225,0
37.61041120838404,-121.2081187234021,0
37.6122490316044,-121.26497769684724,0
37.56408328545038,-121.21092732255026,0
37.59802087154506,-121.26578330122081,0
37.615765444654784,-121.21738528007275,0
37.526765959985205,-121.13001815014016,0
37.6235691206162,-121.26837502997816,0
37.58357276972681,-121.1676721943056,0
37.57723191001421,-121.2093576848503,0
37.617484723446786,-121.22528141359074,0
37.60510926490342,-121.24628195019842,0
37.60019922128452,-121.28955312971651,0
37.630395621716104,-121.29085336721782,0
37.578615286689356,-121.36631113401819,0
37.616969375647194,-121.26612216877005,0
37.58246736361528,-121.29380210953721,0
37.553434143398974,-121.27213537588067,0
37.61889201194313,-121.1790596989882,0
37.61063460776457,-121.27758088890768,0
37.58486448127687,-121.18320503749285,0
37.58504047326727,-121.14777089581659,0
37.61907902833614,-121.22876207574087,0
37.61874879033788,-121.30986195392376,0
37.581915295626324,-121.2907575039552,0
37.63948268228076,-121.18282067577739,0
37.63519696895686,-121.25439630107319,0
37.55295732119786,-121.19627144510932,0
37.588743101479295,-121.30034848362645,0
37.59288948621579,-121.1794032121611,0
37.58500772905076,-121.27801213820771,0
37.626789025651526,-121.30677730429876,0
37.58306614613418,-121.16749978440063,0
37.630897481779016,-121.20530611081114,0
37.62024573790494,-121.27153999563295,0
37.56462749944538,-121.34520125479287,0
37.603347678227586,-121.21723401559501,0
37.620183376376104,-121.27047679448843,0
37.552683136005676,-121.27703150161494,0
37.59010910045627,-121.26296038437329,0
37.62803076149501,-121.2527621459098,0
37.59928702591344,-121.19543283708455,0
37.605788276084404,-121.23812927397712,0
37.602654628714696,-121.24358369264822,0
37.566875060661424,-121.25603852529161,0
37.62015977578923,-121.04436817848567,0
37.60273546657146,-121.21431274412065,0
37.58019762726209,-121.3289330624171,0
37.616570056636554,-121.3487842510503,0
37.58886569020055,-121.36346136631389,0
37.59017145154172,-121.2448665674508,0
37.60703489712878,-121.20783122412247,0
37.58386423969476,-121.31207778466515,0
37.58910200996476,-121.26406523276674,0
37.63621721257954,-121.2193778205225,0
37.56484572838136,-121.25412703412363,0
37.59164864449106,-121.22963061620707,0
37.64316775849605,-121.20140388370824,0
37.62520990230961,-121.27877097833964,0
37.62646412231995,-121.28936364004588,0
37.59333713054819,-121.30565202673696,0
37.584579293737235,-121.19694648710855,0
37.58978885192905,-121.22061547998827,0
37.58403168780247,-121.29365698258721,0
37.62399457975925,-121.11806751233262,0
37.61200130119071,-121.35563457071285,0
37.59897104574452,-121.39329967340768,0
37.59290262912878,-121.2535789717157,0
37.6007050274169,-121.17608440978027,0
37.55424776235795,-121.28006610863238,0
37.61480396875274,-121.29868912908854,0
37.59663834609084,-121.36296687778254,0
37.56922103421656,-121.32197807629679,0
37.60441097461942,-121.38155081226884,0
37.63434377984581,-121.31623130558975,0
37.5776140101228,-121.1892348928757,0
37.617835908605485,-121.18459896246523,0
37.56197731461531,-121.19582035121668,0
37.60367874226007,-121.32726817309731,0
37.60290916865074,-121.19644520112621,0
37.6654864885832,-121.3063134438534,0
37.58244496294958,-121.25030093431678,0
37.59443062208512,-121.34934722782921,0
37.605683173637935,-121.20407501227407,0
37.59446777520751,-121.31087285411817,0
37.56819628738666,-121.29970917780675,0
37.618469794115235,-121.24062116501445,0
37.63902765634325,-121.25690119470073,0
